Source_File,Source_Format,ID,Latitude,Longitude,Driver_primary_code,Driver_primary,Confidence_primary,Driver_secondary,Confidence_secondary,Region,Region_code,Tags,Notes,Country_Filter,Country_Filter_Source,Active_learning,Noise
training_2001_2025_v1_3.csv,csv,8641,52.07500066123362,92.62499999274269,5,Wildfire,Low,,Not applicable,Asia,5,Not applicable,"This one is confusing me, I would expect to see more evidence of burning at this large of scale if it were a fire (but maybe there's just not good imagery or it was low intensity fire?) But the imagery is not great so also hard to confirm a different nat disturbance. I feel unsure about this one.",Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8643,52.11500103740232,131.8849991785262,5,Wildfire,High,,Not applicable,Asia,5,Not applicable,"remote area, part of broader wildfire",Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8644,52.12500057663863,40.09500150146675,8,Noise/non-forest,High,,Not applicable,Asia,5,Not applicable,flooding,Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8645,52.12500056016986,108.75499990700256,1,Permanent agriculture,Low,,Not applicable,Asia,5,Agriculture,,Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8646,52.1650009510948,104.10500027902503,1,Permanent agriculture,Medium,Settlements & infrastructure,Medium,Asia,5,Agriculture,,Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8647,52.18499999838183,64.24500011101891,1,Permanent agriculture,Medium,,Not applicable,Asia,5,Agriculture,,Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8648,52.194999559496985,41.27500005686101,8,Noise/non-forest,High,,Not applicable,Asia,5,Not applicable,water - not trees ,Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8649,52.21500081974317,88.11499833347867,2,Hard commodities,High,,Not applicable,Asia,5,Mining,,Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8650,52.27500027182775,157.98500051060734,2,Hard commodities,High,,Not applicable,Asia,5,Mining,,Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8651,52.284999795467186,56.725000393975634,4,Logging,Medium,,Not applicable,Asia,5,Not applicable,"no prev years of imagery, but looks regrown. adj to ag",Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8652,52.294999340774794,156.5750015361325,8,Noise/non-forest,Medium,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8653,52.294999338605734,158.00499961329908,2,Hard commodities,High,,Not applicable,Asia,5,Mining,,Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8654,52.29499934506918,158.0150013564628,2,Hard commodities,High,,Not applicable,Asia,5,Mining,8653 is right next to it!,Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8655,52.344999230587035,113.72500018131528,5,Wildfire,High,,Not applicable,Asia,5,Not applicable,wildfire in forestry,Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8656,52.354998763210986,63.56499834991141,7,Other natural disturbances,High,Logging,High,Asia,5,Not applicable,"insect damage corresponds to loss year, logged later in time series to remove dead trees and later a healthy patch upper left",Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8657,52.354998758549215,137.22500007609258,4,Logging,High,Wildfire,Low,Asia,5,Not applicable,"large swaths of forestry in region, roads w tree cutting alongside through mtns. big wildfire nearby.",Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8658,52.384997385841714,84.23500072340293,4,Logging,Medium,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8659,52.39499914885118,108.58500111834825,5,Wildfire,High,Logging,Medium,Asia,5,Not applicable,"remote area, part of large wildfire. some inroads with logging nearby pre-fire",Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8660,52.404998680453694,70.34499907128203,5,Wildfire,Low,,Not applicable,Asia,5,Not applicable,no early imagery to confirm if fire or harvest,Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8661,52.44499904530082,84.84500125829031,4,Logging,Low,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8662,52.454998567717055,104.3350007010034,2,Hard commodities,Medium,,Not applicable,Asia,5,Mining,,Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8663,52.48499939864404,85.13499892735514,6,Settlements & infrastructure,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8665,52.50500070678478,70.58500122488485,4,Logging,Medium,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8666,52.51500024545571,64.13500076789049,5,Wildfire,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8667,52.524999779198886,119.84499823848384,2,Hard commodities,High,Wildfire,High,Asia,5,Mining,,Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8668,52.565000137479664,120.34500168255995,5,Wildfire,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8669,52.56500015239288,133.57499846365525,5,Wildfire,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8670,52.57499964464256,68.82499848995691,4,Logging,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8671,52.60500051079646,56.75500121646704,4,Logging,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8672,52.60500050428588,127.4450008936198,5,Wildfire,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8673,52.61500006443592,57.435000736339006,4,Logging,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8674,52.64500089153489,68.71500141039989,4,Logging,Medium,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8675,52.64500086287352,125.79499976810996,5,Wildfire,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8676,52.67499947041079,58.6049997370523,2,Hard commodities,High,,Not applicable,Asia,5,Mining,,Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8677,52.70500031407001,58.625001025304336,2,Hard commodities,High,,Not applicable,Asia,5,Mining,,Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8678,52.734998912762435,57.454999841378985,4,Logging,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8679,52.75500020805216,157.99500008691646,7,Other natural disturbances,High,,Not applicable,Asia,5,Not applicable,remote region ,Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8680,52.77499926992677,96.99499930487896,5,Wildfire,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8681,52.784998817643775,131.3150011630546,5,Wildfire,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8682,52.79500057086854,90.30500106454556,5,Wildfire,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8683,52.805000092036,45.5449995179949,2,Hard commodities,High,Logging,High,Asia,5,Energy,,Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8684,52.80500008471674,67.5250010855676,1,Permanent agriculture,Medium,,Not applicable,Asia,5,Agriculture,cleared early in the time series and never grew back so I assume it's maintained as pasture,Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8685,52.834996492448504,57.81500085684533,4,Logging,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8686,52.85500001004768,104.08500116998556,5,Wildfire,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8687,52.874999060321414,101.7749996022471,4,Logging,Medium,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8688,52.89500037503954,104.5350002965718,5,Wildfire,High,Other natural disturbances,Low,Asia,5,Not applicable,maybe some logging in other years or dead standing trees,Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8689,52.91499942217803,114.06499996491569,5,Wildfire,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8690,52.93500074095404,101.71500014960252,5,Wildfire,Medium,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8691,53.014999243550555,52.205001363899314,2,Hard commodities,Medium,,Not applicable,Asia,5,Energy,early oil exploration it seems - energy infrastructure present,Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8692,53.01499922634645,91.75500039622044,7,Other natural disturbances,Medium,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8693,53.02500099299999,105.53499828733744,8,Noise/non-forest,Medium,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8694,53.03500054674082,132.2549997642147,2,Hard commodities,High,,Not applicable,Asia,5,Mining,,Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8695,53.04500006313954,41.10500126561139,4,Logging,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8696,53.04500005199292,158.68499916722857,6,Settlements & infrastructure,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8697,53.05499960519504,104.02499953616046,5,Wildfire,Medium,Logging,Low,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8698,53.06499912798608,58.015000459639325,4,Logging,Medium,,Not applicable,Asia,5,Not applicable,looks like there might've been a fire or natural disaster around 2020,Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8699,53.07500091165228,63.14500002481561,2,Hard commodities,High,,Not applicable,Asia,5,Mining,,Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8700,53.08500041941225,103.13499862571696,2,Hard commodities,High,,Not applicable,Asia,5,Mining,coal mining,Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8701,53.08500042978962,132.91500022431143,5,Wildfire,High,Commodity-driven deforestation,Medium,Asia,5,Mining,mining after wildfire,Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8702,53.09499997297401,92.23500034502462,4,Logging,Medium,Other natural disturbances,Medium,Asia,5,Not applicable,seems like insect damage and salvage logging?,Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8703,53.09499995344752,103.12500132051574,2,Hard commodities,Medium,Noise/non-forest,Low,Asia,5,Mining,coal mining,Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8704,53.0949999738061,124.26499968557202,4,Logging,Medium,,Not applicable,Asia,5,Not applicable,clearcut,Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8705,53.09499997994506,137.70500000886753,5,Wildfire,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8706,53.125000807197615,103.01499979700051,5,Wildfire,Low,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8707,53.13500031334237,103.03499881838428,7,Other natural disturbances,Medium,,Not applicable,Asia,5,Not applicable,insect damage,Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8708,53.15499941537601,60.04499954066681,5,Wildfire,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8709,53.16499893747,45.325000807112346,4,Logging,High,,Not applicable,Asia,5,Not applicable,clearcut,Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8710,53.16499892693439,63.655000773028,6,Settlements & infrastructure,High,,Not applicable,Asia,5,Not applicable,conversion of pine plantation to road infrastructure,Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8711,53.175000688985634,86.84500174285665,7,Other natural disturbances,Low,,Not applicable,Asia,5,Not applicable,windthrow,Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8712,53.21499883377469,87.27499954544545,6,Settlements & infrastructure,High,Noise/non-forest,High,Asia,5,Not applicable,construction,Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8713,53.21499885730184,158.50499862888316,5,Wildfire,Low,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8714,53.22500057742506,47.585000361209666,5,Wildfire,High,Logging,High,Asia,5,Not applicable,fire following clearcut,Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8715,53.22500058909557,106.16500014137718,5,Wildfire,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8716,53.22500060889802,124.79500172705936,5,Wildfire,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8717,53.244999655172,55.19500034710087,4,Logging,High,,Not applicable,Asia,5,Not applicable,clearcut,Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8718,53.254999193813106,102.99500070365312,8,Noise/non-forest,High,,Not applicable,Asia,5,Not applicable,stable agriculture,Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8719,53.26499871607793,83.5250003706335,6,Settlements & infrastructure,High,,Not applicable,Asia,5,Not applicable,road expansion,Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8720,53.28500002427841,46.70499902221967,4,Logging,High,Other natural disturbances,Low,Asia,5,Not applicable,clearcut,Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8721,53.294999548559495,64.31500127131487,5,Wildfire,Medium,,Not applicable,Asia,5,Not applicable,evidence of fire in plantation,Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8722,53.31499860787417,64.30499951696797,5,Wildfire,Medium,Logging,Medium,Asia,5,Not applicable,evidence of fire in plantation,Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8723,53.31499860337297,78.10499871101047,8,Noise/non-forest,High,,Not applicable,Asia,5,Not applicable,wetland,Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8724,53.31499862274523,158.47499997512026,5,Wildfire,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8725,53.34499947077878,57.66500117689808,7,Other natural disturbances,Medium,,Not applicable,Asia,5,Not applicable,insect damage,Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8726,53.35500122210066,83.92499953904091,7,Other natural disturbances,Medium,,Not applicable,Asia,5,Not applicable,flooded trees,Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8727,53.36500075456559,158.4450013999104,5,Wildfire,High,,Not applicable,Asia,5,Not applicable,most of the fire is outside the forest,Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8728,53.37499804779089,58.95500126189041,6,Settlements & infrastructure,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8729,53.39499937094129,84.48500023478256,4,Logging,Medium,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8730,53.40500112283856,47.805001264185705,4,Logging,Low,,Not applicable,Asia,5,Not applicable,"selective logging but no early imagery to confirm, could be insect damage",Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8731,53.415000672749535,47.45499974174612,5,Wildfire,High,Logging,Medium,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8732,53.434999731969214,87.41499972142424,2,Hard commodities,High,Wildfire,Low,Asia,5,Mining,coal mining,Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8733,53.44499924365583,57.55499964324649,4,Logging,Medium,,Not applicable,Asia,5,Not applicable,selective logging in the region,Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8734,53.45500104875867,87.30500036194564,2,Hard commodities,High,Settlements & infrastructure,Medium,Asia,5,Mining,coal mining,Russia,built_in_approx_russia_geometry,0,
training_2001_2025_v1_3.csv,csv,8735,53.49499919432933,45.77499998964413,4,Logging,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,0,
